"user_id","total_orders","lifetime_value","first_purchase_ts","last_purchase_ts"
"9a4aede5","1","1800.00","2020-04-18","2020-04-18"
"9a3391c8","1","1800.00","2020-07-27","2020-07-27"
"e4cb936c","1","1800.00","2019-03-15","2019-03-15"
"e4ce09f4","1","1800.00","2020-09-29","2020-09-29"
"999a28db","1","1800.00","2020-04-20","2020-04-20"
"0824b2e3","1","1800.00","2020-10-27","2020-10-27"
"87b88ca6","1","1800.00","2020-02-22","2020-02-22"
"8822ba43","1","1800.00","2019-06-29","2019-06-29"
"996d4fb9","1","1800.00","2019-01-08","2019-01-08"
"889fca5a","1","1800.00","2021-02-24","2021-02-24"
"391d134a","1","1800.00","2020-03-20","2020-03-20"
"e531b18f","1","1800.00","2020-09-09","2020-09-09"
"e53f0eb1","1","1800.00","2021-02-13","2021-02-13"
"88cffa54","1","1800.00","2020-06-03","2020-06-03"
"995e0626","1","1800.00","2020-03-13","2020-03-13"
"56e16728","1","1800.00","2020-05-01","2020-05-01"
"97dc7628","1","1800.00","2020-05-06","2020-05-06"
"96334ebe","1","1800.00","2020-05-30","2020-05-30"
"95e98216","1","1800.00","2020-03-28","2020-03-28"
"3267284","1","1800.00","2020-12-30","2020-12-30"
"95a3468e","1","1800.00","2019-04-26","2019-04-26"
"8b01b421","1","1800.00","2020-11-23","2020-11-23"
"5,68E+65","1","1800.00","2020-08-21","2020-08-21"
"e829bd46","1","1800.00","2020-03-24","2020-03-24"
"95183613","1","1800.00","2020-02-01","2020-02-01"
"e87fb9bb","1","1800.00","2020-06-07","2020-06-07"
"09010c42","1","1800.00","2020-09-06","2020-09-06"
"940a1fa9","1","1800.00","2020-10-19","2020-10-19"
"e8dbd3a0","1","1800.00","2020-06-07","2020-06-07"
"0bc28fe7","1","1800.00","2020-10-30","2020-10-30"
"ee3d254c","1","1800.00","2020-01-25","2020-01-25"
"e9192614","1","1800.00","2020-05-22","2020-05-22"
"929d2e51","1","1800.00","2019-06-21","2019-06-21"
"4fb73aab","1","1800.00","2019-05-06","2019-05-06"
"9202c96c","1","1800.00","2020-10-14","2020-10-14"
"ea65655d","1","1800.00","2020-12-22","2020-12-22"
"91b3c54a","1","1800.00","2020-03-15","2020-03-15"
"8cd1e70a","1","1800.00","2019-06-29","2019-06-29"
"4715f349","1","1800.00","2020-05-10","2020-05-10"
"ea926e1b","1","1800.00","2020-10-31","2020-10-31"
"90fd36d6","1","1800.00","2020-09-04","2020-09-04"
"46c3ac73","1","1800.00","2020-01-31","2020-01-31"
"909e5a8d","1","1800.00","2020-08-22","2020-08-22"
"ed371919","1","1800.00","2020-08-21","2020-08-21"
"8da426ad","1","1800.00","2020-07-26","2020-07-26"
"45aee116","1","1799.98","2020-05-08","2020-05-08"
"74fa4657","1","1799.98","2020-03-02","2020-03-02"
"8f91212e","1","1799.98","2019-05-08","2019-05-08"
"baec0ae7","1","1798.79","2020-12-20","2020-12-20"
"5f75ab39","2","1797.00","2019-07-23","2019-07-23"
"a6fed85a","1","1794.76","2020-04-26","2020-04-26"
"a28902c5","2","1794.76","2020-07-16","2020-07-16"
"629de070","1","1788.73","2020-10-18","2020-10-18"
"1826929d","1","1787.03","2021-02-28","2021-02-28"
"0bd8b019","1","1786.19","2019-05-14","2019-05-14"
"1a5f89b3","1","1784.68","2020-05-16","2020-05-16"
"7a3b4f4a","1","1784.59","2020-03-13","2020-03-13"
"76f05de7","1","1784.59","2020-03-29","2020-03-29"
"951604bf","1","1780.83","2019-06-14","2019-06-14"
"1cb1b8a7","1","1780.72","2020-02-24","2020-02-24"
"d8853741","1","1777.34","2020-05-05","2020-05-05"
"1f690620","2","1776.60","2020-07-16","2020-12-18"
"7a69335a","1","1771.42","2020-03-01","2020-03-01"
"c1111c47","1","1767.31","2021-01-25","2021-01-25"
"0d82ffbf","1","1767.31","2021-02-08","2021-02-08"
"13976740","1","1766.86","2020-05-21","2020-05-21"
"a51b0f2b","1","1765.80","2020-03-19","2020-03-19"
"922f73e0","1","1763.86","2019-01-23","2019-01-23"
"b7434329","1","1763.47","2021-01-02","2021-01-02"
"afe8483b","1","1760.91","2020-09-17","2020-09-17"
"c51afde4","1","1756.78","2020-12-30","2020-12-30"
"af9ed9ad","1","1755.94","2019-10-22","2019-10-22"
"70b87df8","1","1754.85","2020-11-21","2020-11-21"
"8f7c9206","1","1754.85","2020-11-04","2020-11-04"
"6b96cce0","2","1754.34","2019-03-10","2020-05-14"
"e3124daf","2","1752.24","2020-01-21","2020-01-21"
"602a306a","1","1751.06","2020-10-02","2020-10-02"
"c015ade4","2","1750.30","2019-11-08","2019-11-11"
"fa7facc3","1","1750.11","2020-10-09","2020-10-09"
"20d8dba3","1","1750.02","2020-06-19","2020-06-19"
"092d7ac1","1","1749.84","2021-02-17","2021-02-17"
"f8b749c3","1","1747.52","2019-05-22","2019-05-22"
"a14c621b","1","1746.65","2020-10-20","2020-10-20"
"4663f15c","1","1746.65","2020-11-29","2020-11-29"
"a95d6a21","1","1745.46","2019-08-31","2019-08-31"
"949902fc","1","1738.24","2020-12-01","2020-12-01"
"3969396","1","1733.55","2021-02-05","2021-02-05"
"c6396254","1","1733.55","2021-02-05","2021-02-05"
"9933b602","1","1725.86","2020-02-16","2020-02-16"
"87a90f08","2","1724.34","2020-11-07","2020-12-24"
"149159b4","1","1718.03","2020-03-02","2020-03-02"
"81399cda","2","1717.41","2019-02-09","2019-04-01"
"f5a570cf","1","1716.08","2020-11-30","2020-11-30"
"5b67897e","1","1716.08","2020-10-28","2020-10-28"
"e61c11d6","1","1714.34","2021-01-30","2021-01-30"
"09cfeac4","1","1712.77","2020-01-28","2020-01-28"
"c06fe83a","1","1712.54","2020-10-21","2020-10-21"
"153e85ae","1","1711.42","2020-12-26","2020-12-26"
"3c2cc730","1","1709.34","2020-06-10","2020-06-10"
"17af9263","1","1707.28","2020-04-10","2020-04-10"
"dd1398d0","1","1706.16","2020-11-30","2020-11-30"
"059c3fe7","1","1706.16","2021-02-18","2021-02-18"
"dc6784a2","1","1704.08","2021-02-25","2021-02-25"
"6781308","1","1704.08","2021-02-25","2021-02-25"
"eb98e1fc","1","1702.86","2020-06-18","2020-06-18"
"499a4f0b","1","1701.40","2020-09-10","2020-09-10"
"9993b97e","1","1701.27","2020-09-30","2020-09-30"
"55eb2172","1","1699.91","2020-09-01","2020-09-01"
"26e84ac3","1","1699.91","2020-12-12","2020-12-12"
"a8eeba08","1","1694.88","2020-04-04","2020-04-04"
"df7cfc52","1","1691.96","2020-09-02","2020-09-02"
"e74385ed","1","1691.58","2019-08-06","2019-08-06"
"cf38906","1","1689.84","2021-02-08","2021-02-08"
"f3cf3175","1","1689.84","2021-02-08","2021-02-08"
"3452b880","1","1688.40","2020-10-09","2020-10-09"
"10dfdb42","1","1685.74","2020-04-07","2020-04-07"
"854054ed","1","1685.74","2020-06-14","2020-06-14"
"ee99f091","1","1683.62","2020-09-08","2020-09-08"
"2025f63d","1","1682.25","2020-10-13","2020-10-13"
"c0ba042b","1","1682.25","2020-09-08","2020-09-08"
"23d624ca","1","1682.25","2020-08-26","2020-08-26"
"dcccead6","1","1682.25","2020-10-30","2020-10-30"
"d5471c32","1","1682.25","2020-10-13","2020-10-13"
"92b1b295","1","1682.25","2020-09-18","2020-09-18"
"330e30eb","1","1682.25","2020-08-12","2020-08-12"
"275e37a5","1","1682.25","2020-08-14","2020-08-14"
"c16151fa","1","1682.25","2020-08-10","2020-08-10"
"2b284f56","1","1681.59","2020-09-22","2020-09-22"
"82157dc7","1","1679.72","2020-09-21","2020-09-21"
"5088fb09","1","1679.72","2020-10-09","2020-10-09"
"41df20f1","1","1679.72","2020-10-29","2020-10-29"
"5bfd6dc2","1","1679.72","2020-11-02","2020-11-02"
"27c14a7b","1","1679.45","2020-10-23","2020-10-23"
"faf3c744","1","1674.01","2020-10-11","2020-10-11"
"4491928b","1","1673.35","2020-12-21","2020-12-21"
"d5618d61","1","1669.79","2020-06-23","2020-06-23"
"290ff8cd","1","1669.35","2020-09-18","2020-09-18"
"52c9831a","1","1665.60","2020-03-28","2020-03-28"
"0257ac8c","1","1664.93","2020-07-28","2020-07-28"
"1b59c9c7","1","1664.70","2020-11-27","2020-11-27"
"03f095e0","1","1664.70","2020-09-19","2020-09-19"
"3eaddfd9","1","1662.38","2020-02-03","2020-02-03"
"22a32cdb","1","1661.96","2020-10-28","2020-10-28"
"6ad5483c","1","1661.96","2020-08-14","2020-08-14"
"53b54b81","1","1661.92","2020-03-07","2020-03-07"
"34583566","1","1661.62","2020-08-09","2020-08-09"
"63c00a8a","1","1661.62","2020-08-11","2020-08-11"
"eced2346","1","1661.62","2020-06-10","2020-06-10"
"aa84e516","1","1661.52","2020-02-17","2020-02-17"
"ffada407","1","1661.14","2020-04-12","2020-04-12"
"a29d6984","1","1658.70","2020-03-29","2020-03-29"
"44095263","1","1658.12","2020-04-29","2020-04-29"
"e3c0215b","1","1658.12","2020-04-12","2020-04-12"
"be15d9e6","1","1657.20","2019-08-19","2019-08-19"
"64992806","1","1656.23","2020-03-29","2020-03-29"
"c62fa213","1","1654.28","2020-07-20","2020-07-20"
"30f9a557","1","1653.12","2020-07-05","2020-07-05"
"e0ed4cfc","1","1652.40","2019-04-04","2019-04-04"
"7a0b5293","1","1651.57","2020-09-03","2020-09-03"
"ccae1dc2","1","1650.45","2020-03-22","2020-03-22"
"a364c8d7","1","1650.45","2020-05-12","2020-05-12"
"ad70af94","1","1647.90","2020-08-15","2020-08-15"
"56015a5a","1","1647.90","2019-04-21","2019-04-21"
"e97d923a","1","1647.90","2020-10-24","2020-10-24"
"ad18cc9c","1","1646.80","2019-08-16","2019-08-16"
"5f4f7803","1","1645.21","2020-06-17","2020-06-17"
"0a749a32","1","1645.21","2020-05-18","2020-05-18"
"bbf0e457","1","1645.21","2020-05-16","2020-05-16"
"c5d029fd","1","1645.21","2020-07-14","2020-07-14"
"5717d384","1","1645.21","2020-05-14","2020-05-14"
"00e019a6","1","1644.24","2020-09-02","2020-09-02"
"c6338679","1","1643.14","2020-04-21","2020-04-21"
"f1ec37aa","2","1640.76","2020-05-30","2020-07-18"
"870f8476","1","1640.14","2020-01-22","2020-01-22"
"0f973e24","1","1640.14","2020-05-01","2020-05-01"
"0a0fa664","1","1640.14","2020-04-11","2020-04-11"
"a25d012c","1","1640.02","2020-06-15","2020-06-15"
"6f873f7c","1","1639.82","2020-04-16","2020-04-16"
"78a2d5f1","1","1637.69","2019-10-27","2019-10-27"
"bbf518ff","1","1636.34","2020-10-01","2020-10-01"
"a23e393d","1","1633.85","2020-05-18","2020-05-18"
"75cc1488","1","1633.38","2020-02-01","2020-02-01"
"69ebf112","1","1632.81","2020-04-12","2020-04-12"
"7c3669db","1","1632.46","2019-04-24","2019-04-24"
"4664384a","1","1632.46","2020-03-10","2020-03-10"
"e1d4c5f3","1","1632.00","2019-12-21","2019-12-21"
"347e0f9a","1","1631.10","2019-02-22","2019-02-22"
"ee25605a","1","1629.80","2019-07-26","2019-07-26"
"11b6f377","1","1628.53","2020-08-15","2020-08-15"
"b6155d91","2","1627.21","2020-10-18","2020-12-26"
"bdb878a9","2","1627.08","2020-04-13","2020-09-12"
"16b1c791","1","1626.52","2020-08-31","2020-08-31"
"9d61ea4d","1","1623.88","2019-02-21","2019-02-21"
"2a960c61","1","1623.59","2019-09-28","2019-09-28"
"5fa56171","1","1621.83","2020-10-08","2020-10-08"
"69084a77","1","1620.00","2020-11-27","2020-11-27"
"4,76E+163","1","1620.00","2019-07-11","2019-07-11"
"b8e62514","1","1620.00","2020-08-20","2020-08-20"
"f4c6770a","1","1620.00","2020-05-17","2020-05-17"
"96108e8a","1","1620.00","2020-08-30","2020-08-30"
"442b503e","1","1620.00","2020-05-24","2020-05-24"
"48f9fb81","1","1615.68","2019-10-15","2019-10-15"
"cb67965e","1","1611.63","2019-08-24","2019-08-24"
"9d865b65","1","1610.47","2020-09-22","2020-09-22"
"abf908fa","1","1609.94","2020-11-14","2020-11-14"
"5e30a844","1","1608.62","2019-12-08","2019-12-08"
"165170cd","1","1607.96","2020-06-29","2020-06-29"
"f705e264","2","1607.24","2020-02-28","2020-07-25"
"e702447c","1","1602.64","2020-02-26","2020-02-26"
"93383419","1","1602.25","2020-03-14","2020-03-14"
"47019f4c","1","1602.25","2020-02-23","2020-02-23"
"6820630a","1","1602.25","2020-05-01","2020-05-01"
"c418d67d","2","1596.00","2019-09-13","2019-09-13"
"54725621","2","1596.00","2020-07-16","2020-07-16"
"cd82c861","2","1596.00","2020-12-07","2020-12-07"
"4224fd60","2","1596.00","2020-09-02","2020-09-02"
"8f6983dd","2","1595.66","2019-01-23","2019-01-23"
"70924510","1","1591.48","2020-01-29","2020-01-29"
"7c7535d0","1","1589.94","2020-04-05","2020-04-05"
"bf8f5eff","1","1586.77","2019-04-04","2019-04-04"
"4f26f3c6","1","1586.77","2019-03-17","2019-03-17"
"177395f4","1","1582.63","2020-11-12","2020-11-12"
"d6d2a3b2","2","1580.28","2020-07-20","2020-12-04"
"1844d24d","1","1576.46","2020-10-12","2020-10-12"
"91439092","1","1576.45","2020-04-17","2020-04-17"
"4759875a","1","1575.84","2020-05-20","2020-05-20"
"f4e20077","1","1575.38","2020-05-04","2020-05-04"
"247a83fd","1","1572.50","2020-12-10","2020-12-10"
"a031d5b0","1","1568.94","2020-03-10","2020-03-10"
"4285dcae","2","1566.70","2019-12-03","2020-07-22"
"5d88d3fd","1","1566.22","2020-09-01","2020-09-01"
"1a465d43","1","1562.16","2020-06-06","2020-06-06"
"e90c0746","1","1560.10","2020-10-06","2020-10-06"
"c76f78f9","2","1554.00","2019-12-02","2020-07-09"
"e4181002","2","1554.00","2020-08-14","2020-10-12"
"ebaa9d56","1","1551.01","2020-12-11","2020-12-11"
"4602006a","1","1550.42","2020-07-24","2020-07-24"
"30485616","2","1548.64","2019-03-01","2020-07-28"
"5120e978","2","1548.04","2019-01-17","2020-11-19"
"3e4305aa","1","1546.04","2020-11-19","2020-11-19"
"d865124b","2","1545.84","2020-12-20","2020-12-20"
"c33496fe","1","1545.36","2020-08-30","2020-08-30"
"2a890d41","1","1544.96","2020-10-17","2020-10-17"
"e9623fff","1","1544.20","2020-04-14","2020-04-14"
"3236e90b","1","1544.06","2020-10-10","2020-10-10"
"bf3be46c","1","1543.78","2020-08-15","2020-08-15"
"ef37dfaa","1","1543.44","2019-06-13","2019-06-13"
"9b8d7f31","1","1542.09","2020-04-30","2020-04-30"
"60745a9d","1","1542.09","2020-04-19","2020-04-19"
"a083f20a","1","1540.48","2020-09-18","2020-09-18"
"4824f8d8","2","1539.86","2019-10-23","2019-10-24"
"b92878ea","1","1539.08","2020-08-03","2020-08-03"
"a8552545","1","1536.19","2020-02-16","2020-02-16"
"a51dc900","1","1530.00","2020-10-18","2020-10-18"
"43c1dd87","1","1530.00","2020-06-28","2020-06-28"
"7641dc89","1","1530.00","2020-06-04","2020-06-04"
"fb515908","1","1530.00","2020-07-06","2020-07-06"
"45095afc","1","1530.00","2021-01-17","2021-01-17"
"7ae42764","1","1530.00","2020-04-13","2020-04-13"
"f8731989","1","1530.00","2020-04-10","2020-04-10"
"3e3fbbd5","1","1530.00","2021-01-26","2021-01-26"
"826df987","1","1530.00","2020-04-01","2020-04-01"
"83e655b4","1","1530.00","2021-02-13","2021-02-13"
"f22ed8b0","1","1530.00","2020-04-12","2020-04-12"
"3a817c57","1","1530.00","2020-10-06","2020-10-06"
"545c06bd","1","1530.00","2020-10-12","2020-10-12"
"07cd160e","1","1530.00","2019-03-29","2019-03-29"
"885dbc25","1","1530.00","2020-12-14","2020-12-14"
"89b981fb","1","1530.00","2020-09-04","2020-09-04"
"8b90f774","1","1530.00","2020-09-11","2020-09-11"
"6b64868a","1","1530.00","2020-08-16","2020-08-16"
"47eb3347","1","1530.00","2020-07-03","2020-07-03"
"30681965","1","1530.00","2020-03-08","2020-03-08"
"481aaa7a","1","1530.00","2020-04-16","2020-04-16"
"e4169962","1","1530.00","2020-06-13","2020-06-13"
"30136503","1","1530.00","2021-01-15","2021-01-15"
"a0247651","1","1530.00","2020-10-10","2020-10-10"
"6725fc4b","1","1530.00","2020-07-12","2020-07-12"
"dfc1a86c","1","1530.00","2020-10-11","2020-10-11"
"4ec4f787","1","1530.00","2020-11-02","2020-11-02"
"dd91e0d2","1","1530.00","2020-06-25","2020-06-25"
"dc9c4038","1","1530.00","2020-10-06","2020-10-06"
"db7779b4","1","1530.00","2020-07-14","2020-07-14"
"da84525c","1","1530.00","2020-11-09","2020-11-09"
"da00344f","1","1530.00","2020-09-09","2020-09-09"
"a8ba1ad3","1","1530.00","2021-02-28","2021-02-28"
"4e382f1d","1","1530.00","2020-04-22","2020-04-22"
"12e4f267","1","1530.00","2021-01-07","2021-01-07"
"271d3e6f","1","1530.00","2020-09-22","2020-09-22"
"13eae393","1","1530.00","2020-06-14","2020-06-14"
"1429719e","1","1530.00","2020-08-30","2020-08-30"
"b0f9e63a","1","1530.00","2021-02-14","2021-02-14"
"638c3e5f","1","1530.00","2020-05-04","2020-05-04"
"d39edfa6","1","1530.00","2020-03-10","2020-03-10"
"d35523bc","1","1530.00","2020-05-06","2020-05-06"
"629f52a4","1","1530.00","2020-09-23","2020-09-23"
"16377a28","1","1530.00","2020-04-16","2020-04-16"
"cfe10fb6","1","1530.00","2020-03-26","2020-03-26"
"bb07e0d6","1","1530.00","2020-02-10","2020-02-10"
"bb6ce507","1","1530.00","2020-02-23","2020-02-23"
"4cd61eae","1","1530.00","2020-11-09","2020-11-09"
"c1ac3de2","1","1530.00","2020-07-05","2020-07-05"
"4c83a707","1","1530.00","2020-08-24","2020-08-24"
"c83efb84","1","1530.00","2020-09-22","2020-09-22"
"c4fcffd8","1","1530.00","2019-11-08","2019-11-08"
"c52d264d","1","1530.00","2020-01-31","2020-01-31"
"413704ff","1","1529.58","2020-04-06","2020-04-06"
"9f7158b2","1","1527.37","2020-10-02","2020-10-02"
"1857b9e8","1","1527.31","2020-04-06","2020-04-06"
"e432cf6f","1","1527.06","2019-11-27","2019-11-27"
"3eac0715","2","1524.16","2021-01-02","2021-01-02"
"3af516d1","1","1524.12","2020-03-06","2020-03-06"
"9a224329","1","1523.84","2021-02-02","2021-02-02"
"974d626f","1","1523.04","2019-03-05","2019-03-05"
"41c84a5f","1","1515.93","2020-12-03","2020-12-03"
"93e7b141","1","1514.72","2020-07-09","2020-07-09"
"d23f2b06","1","1514.27","2019-10-12","2019-10-12"
"b0376937","2","1507.80","2020-03-27","2021-02-26"
"a701bdf9","2","1507.64","2020-03-12","2020-06-20"
"5836ba17","1","1499.60","2020-04-06","2020-04-06"
"46bdbd8f","2","1499.28","2020-06-29","2020-06-29"
"b5064c31","1","1499.00","2020-03-19","2020-03-19"
"fe1115a4","1","1496.22","2020-04-24","2020-04-24"
"aafb7bd3","1","1496.14","2020-08-21","2020-08-21"
"0485e4d8","1","1496.10","2020-04-13","2020-04-13"
"5e681086","1","1493.48","2020-09-16","2020-09-16"
"7216488f","2","1493.04","2020-01-31","2020-01-31"
"2f5265","1","1490.24","2021-02-05","2021-02-05"
"b1e71101","1","1486.72","2020-05-21","2020-05-21"
"39d02c3f","1","1485.31","2020-06-24","2020-06-24"
"5823b9cd","1","1483.94","2019-11-29","2019-11-29"
"99594ceb","1","1476.14","2021-02-08","2021-02-08"
"b0bdd959","1","1473.86","2020-08-28","2020-08-28"
"4c921ad8","1","1473.66","2020-02-14","2020-02-14"
"affb2542","1","1472.54","2020-09-20","2020-09-20"
"79763b8d","1","1466.44","2019-09-05","2019-09-05"
"bf3e217a","1","1461.84","2020-06-27","2020-06-27"
"355fe03a","1","1461.64","2019-09-08","2019-09-08"
"7ae98ade","1","1459.76","2020-08-10","2020-08-10"
"37415cb1","1","1459.76","2020-10-17","2020-10-17"
"3ebbbe08","2","1455.68","2020-04-24","2021-02-13"
"53cb17e7","1","1455.36","2020-02-06","2020-02-06"
"be2a4c01","1","1451.50","2020-04-16","2020-04-16"
"95b55f27","1","1446.70","2019-01-07","2019-01-07"
"2117009d","1","1440.00","2019-10-07","2019-10-07"
"453b6a0d","3","1440.00","2020-09-26","2020-09-26"
"421d23f8","1","1440.00","2020-06-15","2020-06-15"
"f2a0cc28","1","1440.00","2020-11-20","2020-11-20"
"995a7aca","3","1440.00","2020-12-23","2020-12-23"
"a61a7ad0","1","1440.00","2020-10-10","2020-10-10"
"3103bd27","3","1440.00","2020-12-22","2020-12-22"
"759befe7","1","1440.00","2020-06-27","2020-06-27"
"5c4fab43","1","1440.00","2019-04-23","2019-04-23"
"ee387be7","1","1440.00","2020-08-01","2020-08-01"
"a052403b","3","1440.00","2019-12-18","2019-12-18"
"13253105","1","1440.00","2020-06-23","2020-06-23"
"4fbb1ec0","1","1440.00","2020-04-02","2020-04-02"
"f6d4a3ec","1","1440.00","2019-07-13","2019-07-13"
"7b11d48c","1","1440.00","2020-11-19","2020-11-19"
"4989373","1","1433.66","2020-04-14","2020-04-14"
"aa757576","1","1432.84","2020-08-31","2020-08-31"
"26adef2f","1","1427.84","2020-08-18","2020-08-18"
"ed5fd4f8","1","1427.67","2020-05-21","2020-05-21"
"cf8ea205","2","1427.16","2020-08-30","2020-08-30"
"8a74be70","1","1423.58","2020-09-08","2020-09-08"
"fee05f40","1","1422.67","2020-07-17","2020-07-17"
"5ed9fb27","1","1420.43","2020-03-11","2020-03-11"
"2a9f6666","1","1417.60","2020-07-24","2020-07-24"
"5f0b7b30","1","1415.45","2020-11-16","2020-11-16"
"302f9dd1","1","1414.46","2020-05-26","2020-05-26"
"ba85882a","1","1405.65","2020-03-28","2020-03-28"
"79479790","1","1405.65","2020-03-30","2020-03-30"
"bb17ab31","1","1405.65","2020-05-22","2020-05-22"
"f6d530d4","1","1405.20","2020-03-16","2020-03-16"
"e178a867","1","1401.60","2020-03-28","2020-03-28"
"0cd38283","1","1401.40","2020-08-21","2020-08-21"
"82cf5494","1","1400.60","2019-07-24","2019-07-24"
"86af99c1","1","1399.72","2020-04-15","2020-04-15"
"4e14d932","1","1393.84","2020-12-22","2020-12-22"
"5bd1f31a","1","1393.64","2020-08-06","2020-08-06"
"4dbb33dc","1","1386.00","2019-10-22","2019-10-22"
"c791a7e4","1","1384.42","2020-05-13","2020-05-13"
"67d9188b","1","1380.89","2019-06-20","2019-06-20"
"03f708da","1","1379.88","2020-10-11","2020-10-11"
"063403b3","1","1372.48","2019-04-03","2019-04-03"
"064b7dcf","1","1369.98","2020-02-02","2020-02-02"
"1802f1a0","1","1368.45","2020-10-13","2020-10-13"
"050bb70b","1","1368.45","2020-10-29","2020-10-29"
"78746fa1","1","1366.76","2020-05-09","2020-05-09"
"35ac273a","2","1366.00","2019-04-09","2020-06-25"
"d67662b6","1","1365.57","2020-03-25","2020-03-25"
"4bf6430f","2","1363.28","2020-05-23","2020-06-04"
"674ce576","1","1362.56","2020-07-15","2020-07-15"
"71715bbe","1","1361.92","2020-04-18","2020-04-18"
