"user_id","total_orders","lifetime_value","customer_segment"
"0a3123e7","1","22.52","1 order"
"0a350e95","2","536.00","2-3 orders"
"0a377041","1","13.83","1 order"
"0a3856a2","1","348.19","1 order"
"0a3ab7c5","1","168.00","1 order"
"0a40e8ea","1","149.84","1 order"
"0a428c9e","1","168.00","1 order"
"0a43bd3b","1","384.00","1 order"
"0a4bcd96","1","425.71","1 order"
"0a4d62cf","1","168.00","1 order"
"0a540384","1","57.55","1 order"
"0a54774d","1","480.00","1 order"
"0a5ca527","1","168.00","1 order"
"0a601623","1","168.00","1 order"
"0a62beb1","1","367.96","1 order"
"0a665836","1","168.00","1 order"
"0a68eb9f","1","168.00","1 order"
"0a708e24","1","168.00","1 order"
"0a749a32","1","1645.21","1 order"
"0a78a07b","1","141.42","1 order"
"0a7aa980","1","168.00","1 order"
"0a7ba7b4","1","13.98","1 order"
"0a7f06d3","2","960.00","2-3 orders"
"0a81b372","2","333.00","2-3 orders"
"0a83c82b","1","22.82","1 order"
"0a8db33e","1","158.97","1 order"
"0a8f5392","1","168.00","1 order"
"0a91b51a","1","149.42","1 order"
"0a92e804","1","480.00","1 order"
"0a93bde8","2","480.92","2-3 orders"
"0a93de08","1","168.00","1 order"
"0a9dfa37","1","24.10","1 order"
"0aa176ad","1","167.98","1 order"
"0aaa138e","1","584.09","1 order"
"0aab4c1e","1","168.00","1 order"
"0ab07553","1","414.16","1 order"
"0ab26c19","1","53.42","1 order"
"0ab78995","1","408.00","1 order"
"0ab82a14","1","168.00","1 order"
"0abba124","1","412.31","1 order"
"0ac14e49","1","168.00","1 order"
"0ac307ac","1","159.93","1 order"
"0ac7ae63","1","451.10","1 order"
"0ac90672","1","394.99","1 order"
"0aca6a6f","1","168.00","1 order"
"0accc4f2","1","480.00","1 order"
"0acdfdf8","1","25.97","1 order"
"0acee5ed","1","168.00","1 order"
"0ad0f38e","1","23.22","1 order"
"0ad51d88","1","62.91","1 order"
"0ad8201f","2","403.25","2-3 orders"
"0ad92c49","2","295.02","2-3 orders"
"0adeceb8","1","168.00","1 order"
"0ae138b1","1","20.40","1 order"
"0ae814f2","1","20.20","1 order"
"0aec3a08","2","4076.20","2-3 orders"
"0aed2d69","2","33.50","2-3 orders"
"0aef2639","1","23.03","1 order"
"0af8469f","1","426.33","1 order"
"0afc4b4a","1","22.00","1 order"
"0b000ae5","1","23.83","1 order"
"0b02eaf1","1","1292.70","1 order"
"0b063ef3","1","22.74","1 order"
"0b07b1ee","1","168.00","1 order"
"0b0f8dc2","1","410.86","1 order"
"0b111f7a","1","136.25","1 order"
"0b146cee","1","141.51","1 order"
"0b17d728","1","168.00","1 order"
"0b1c9a5f","1","168.00","1 order"
"0b234db7","1","24.00","1 order"
"0b2503c4","1","459.52","1 order"
"0b2568b5","1","124.54","1 order"
"0b2a2eca","1","168.00","1 order"
"0b2c52a6","2","792.00","2-3 orders"
"0b2e3839","1","136.25","1 order"
"0b2f5935","1","168.00","1 order"
"0b2f61e8","2","318.24","2-3 orders"
"0b35b72c","1","187.77","1 order"
"0b35ea47","2","480.00","2-3 orders"
"0b37ab05","1","142.80","1 order"
"0b3d20fa","1","21.66","1 order"
"0b3e8d77","2","48.08","2-3 orders"
"0b3f6951","1","384.36","1 order"
"0b40ea65","1","158.79","1 order"
"0b42d6f0","1","360.78","1 order"
"0b434ce7","1","168.00","1 order"
"0b4a2916","1","345.92","1 order"
"0b504cde","1","142.80","1 order"
"0b59d2be","1","439.20","1 order"
"0b60d6bc","1","168.00","1 order"
"0b61c02c","1","24.00","1 order"
"0b64fea0","1","408.00","1 order"
"0b68e5bf","1","480.00","1 order"
"0b68f947","1","168.00","1 order"
"0b6c3e85","1","168.00","1 order"
"0b780838","1","154.00","1 order"
"0b788d86","2","336.00","2-3 orders"
"0b8573c8","1","360.00","1 order"
"0b8bc459","1","175.74","1 order"
"0b8d9d8d","1","24.31","1 order"
"0b8e9846","1","168.00","1 order"
"0b96f368","1","27.27","1 order"
"0b9a95dc","1","142.80","1 order"
"0b9a9fd6","3","742.64","2-3 orders"
"0b9b9e6e","1","135.11","1 order"
"0b9fd6f9","1","24.00","1 order"
"0ba4c399","1","357.24","1 order"
"0ba53fb6","1","49.98","1 order"
"0ba657de","1","160.34","1 order"
"0ba75b60","1","480.00","1 order"
"0ba9318f","1","480.00","1 order"
"0baba90e","1","480.00","1 order"
"0bb2185","1","165.96","1 order"
"0bb28110","1","168.00","1 order"
"0bb35b5a","1","168.00","1 order"
"0bb6bcac","1","136.25","1 order"
"0bba4ebb","1","168.00","1 order"
"0bbcc1b5","1","168.00","1 order"
"0bbd0362","1","168.00","1 order"
"0bc28fe7","1","1800.00","1 order"
"0bca043d","1","408.00","1 order"
"0bcad2d9","1","247.97","1 order"
"0bcc26c9","1","168.00","1 order"
"0bcc8488","1","168.00","1 order"
"0bd35feb","1","168.00","1 order"
"0bd8b019","1","1786.19","1 order"
"0be5bce1","1","152.51","1 order"
"0be71ce8","1","23.04","1 order"
"0be7445","1","168.00","1 order"
"0bee00e6","1","148.67","1 order"
"0bf01cff","2","151.75","2-3 orders"
"0bf32e80","1","360.00","1 order"
"0bf45131","1","160.34","1 order"
"0bfbb133","1","155.42","1 order"
"0bfc8dbf","1","168.00","1 order"
"0c044c53","1","0.00","1 order"
"0c0a4ceb","1","168.99","1 order"
"0c124194","1","24.00","1 order"
"0c131e85","1","168.00","1 order"
"0c17751f","2","580.72","2-3 orders"
"0c1b82d8","2","3940.84","2-3 orders"
"0c1e5c34","1","49.98","1 order"
"0c1f7eb3","1","168.00","1 order"
"0c244a29","1","168.00","1 order"
"0c2ae8f0","1","168.00","1 order"
"0c2d8d82","1","454.77","1 order"
"0c334063","1","151.56","1 order"
"0c33e6c0","2","350.44","2-3 orders"
"0c3b52d9","1","480.00","1 order"
"0c4561d4","1","578.54","1 order"
"0c46dd8c","1","168.00","1 order"
"0c4d3ff9","1","480.00","1 order"
"0c506e4e","1","168.00","1 order"
"0c514aa3","1","168.00","1 order"
"0c515b48","2","330.04","2-3 orders"
"0c5e1750","1","480.00","1 order"
"0c5e4de4","1","24.00","1 order"
"0c69284d","1","168.00","1 order"
"0c6ace27","1","399.63","1 order"
"0c704ea4","1","168.00","1 order"
"0c70d290","1","154.00","1 order"
"0c78bd37","1","480.00","1 order"
"0c7bc573","1","1198.00","1 order"
"0c89597f","1","291.41","1 order"
"0c8c883a","1","168.00","1 order"
"0c8cfe28","1","49.98","1 order"
"0c8ec2ca","1","24.00","1 order"
"0c8f6d29","2","299.18","2-3 orders"
"0c93372c","1","1229.50","1 order"
"0c963938","1","168.00","1 order"
"0c9959a9","1","421.59","1 order"
"0c9b724d","1","168.00","1 order"
"0c9d06b1","1","168.00","1 order"
"0c9ef046","1","480.00","1 order"
"0caaa301","1","48.14","1 order"
"0cab113c","1","24.00","1 order"
"0cab740e","1","459.34","1 order"
"0cafc7c9","1","168.00","1 order"
"0cb01e45","1","138.04","1 order"
"0cb2540f","1","149.59","1 order"
"0cb522d3","1","168.00","1 order"
"0cb5c71d","1","24.00","1 order"
"0cb5d2a3","1","168.00","1 order"
"0cb6044b","1","153.66","1 order"
"0cb69817","1","192.00","1 order"
"0cbd9cd2","1","49.98","1 order"
"0cc376de","1","24.00","1 order"
"0ccc8eb7","1","181.61","1 order"
"0ccce87b","1","148.35","1 order"
"0cd0769c","1","1198.00","1 order"
"0cd38283","1","1401.40","1 order"
"0cdb90f9","1","51.10","1 order"
"0cdbb607","1","162.10","1 order"
"0cdd60d9","1","24.00","1 order"
"0ce163c6","1","472.74","1 order"
"0ce22333","1","488.67","1 order"
"0ce56246","1","162.78","1 order"
"0ce6f0b7","1","158.02","1 order"
"0ceb0b85","1","59.55","1 order"
"0cf3f7f8","1","24.00","1 order"
"0cf75a8d","1","312.92","1 order"
"0cf8f6a8","1","16.03","1 order"
"0cfa23f9","1","142.46","1 order"
"0cfa4da4","1","49.98","1 order"
"0cfcce90","1","931.09","1 order"
"0cfd8048","1","168.00","1 order"
"0d01f5a4","1","167.08","1 order"
"0d0bd937","1","169.54","1 order"
"0d0be0c8","1","168.00","1 order"
"0d12d7f4","2","300.00","2-3 orders"
"0d192c50","1","312.00","1 order"
"0d19bc03","1","23.22","1 order"
"0d1ac88e","1","168.00","1 order"
"0d2385ae","2","441.11","2-3 orders"
"0d27d628","1","168.00","1 order"
"0d2a4881","1","24.00","1 order"
"0d2aa7ce","1","129.63","1 order"
"0d2cde97","1","480.00","1 order"
"0d2e7dae","1","165.80","1 order"
"0d3081ae","1","166.03","1 order"
"0d345867","1","480.00","1 order"
"0d39f03c","1","168.00","1 order"
"0d3eabab","1","177.11","1 order"
"0d3fa8b1","1","168.00","1 order"
"0d435920","1","153.07","1 order"
"0d462ecf","2","46.72","2-3 orders"
"0d4922a6","1","168.00","1 order"
"0d499af4","1","416.33","1 order"
"0d4bbf5d","1","168.00","1 order"
"0d688544","1","480.00","1 order"
"0d6b27fc","1","24.00","1 order"
"0d6dd42e","1","408.00","1 order"
"0d73a243","1","155.93","1 order"
"0d77938b","2","438.35","2-3 orders"
"0d7bd2b1","2","387.40","2-3 orders"
"0d7c3c3e","1","576.00","1 order"
"0d808d82","2","99.96","2-3 orders"
"0d82ffbf","1","1767.31","1 order"
"0d8b1762","1","458.71","1 order"
"0d8e152d","1","168.00","1 order"
"0d8fcd91","1","739.60","1 order"
"0d996c19","1","142.80","1 order"
"0da0f549","1","21.66","1 order"
"0da1cf7d","1","168.00","1 order"
"0da1ded5","1","168.00","1 order"
"0da98d7c","1","168.00","1 order"
"0daa546f","1","193.19","1 order"
"0daacb73","1","21.66","1 order"
"0dacd41b","1","285.41","1 order"
"0dae0a37","2","336.00","2-3 orders"
"0db05211","1","168.00","1 order"
"0db6d4b2","1","168.00","1 order"
"0dbc103f","1","24.00","1 order"
"0dbcfff9","1","167.40","1 order"
"0dbd0a39","1","142.80","1 order"
"0dbe654f","1","141.64","1 order"
"0dc1d70e","1","107.20","1 order"
"0dc3debf","1","22.98","1 order"
"0dc5320d","1","146.68","1 order"
"0dcb2ba5","2","327.92","2-3 orders"
"0dcb6f8b","1","16.40","1 order"
"0dcbf9d5","1","322.24","1 order"
"0dd1138c","2","336.00","2-3 orders"
"0dd6468d","1","151.99","1 order"
"0ddc7e11","1","412.47","1 order"
"0ddd9841","1","24.00","1 order"
"0de5aff2","1","480.00","1 order"
"0de83b7d","1","401.53","1 order"
"0de88292","1","480.00","1 order"
"0dee001f","1","24.00","1 order"
"0df65ebd","1","148.93","1 order"
"0e01be30","1","159.12","1 order"
"0e028ba7","1","390.50","1 order"
"0e0319b7","1","168.00","1 order"
"0e06c294","1","168.00","1 order"
"0e09602d","1","151.81","1 order"
"0e0a88f5","1","480.00","1 order"
"0e0e81e5","1","167.40","1 order"
"0e12b5f6","1","148.67","1 order"
"0e142ed0","1","1800.00","1 order"
"0e19575c","1","168.00","1 order"
"0e1dd94e","1","24.00","1 order"
"0e251c67","2","40.86","2-3 orders"
"0e25f621","2","2222.98","2-3 orders"
"0e287af4","1","168.00","1 order"
"0e2b34c1","1","16.40","1 order"
"0e2c9303","1","24.00","1 order"
"0e379a6b","1","140.46","1 order"
"0e38e698","1","24.00","1 order"
"0e3914df","1","46.02","1 order"
"0e3ce440","1","168.00","1 order"
"0e41790b","1","13.98","1 order"
"0e424c8f","1","163.36","1 order"
"0e459eaf","1","168.00","1 order"
"0e4a822b","2","336.00","2-3 orders"
"0e5011d7","1","372.59","1 order"
"0e54600d","1","166.03","1 order"
"0e54c316","1","423.20","1 order"
"0e56c2dd","1","480.00","1 order"
"0e583fb8","1","168.00","1 order"
"0e587294","2","482.76","2-3 orders"
"0e58a8a4","1","168.00","1 order"
"0e59b921","1","46.48","1 order"
"0e59ce25","1","24.00","1 order"
"0e5e69e1","1","153.39","1 order"
"0e5eacbc","3","528.00","2-3 orders"
"0e60b74c","1","168.00","1 order"
"0e61c490","1","134.40","1 order"
"0e624e78","1","480.00","1 order"
"0e64c19b","1","140.91","1 order"
"0e6953e8","1","21.66","1 order"
"0e6aa713","1","325.32","1 order"
"0e6bb184","1","124.54","1 order"
"0e6bcf3a","1","355.16","1 order"
"0e6c0ff6","1","175.74","1 order"
"0e6c1648","1","412.31","1 order"
"0e6c209a","1","166.34","1 order"
"0e6f25c4","1","1934.40","1 order"
"0e6f746e","1","24.06","1 order"
"0e70e06f","1","480.00","1 order"
"0e730a71","1","24.00","1 order"
"0e747f62","1","49.98","1 order"
"0e762807","1","24.00","1 order"
"0e774430","1","135.54","1 order"
"0e7cd62f","1","416.36","1 order"
"0e7e0fac","1","24.00","1 order"
"0e89846","1","1951.95","1 order"
"0e909172","1","24.00","1 order"
"0e99720b","1","168.00","1 order"
"0e9ef190","2","27.82","2-3 orders"
"0ea3133c","1","168.00","1 order"
"0ea7bff3","1","24.00","1 order"
"0ea9c2a0","1","49.98","1 order"
"0eab887d","1","24.00","1 order"
"0eabea76","1","1078.93","1 order"
"0eadcf8f","1","168.00","1 order"
"0eb09306","1","168.00","1 order"
"0eb19e48","1","472.80","1 order"
"0ebcc31c","1","168.00","1 order"
"0ebeb49a","1","156.24","1 order"
"0ec0018e","1","480.00","1 order"
"0ec128f2","2","336.00","2-3 orders"
"0ec90fbf","1","439.19","1 order"
"0eca07fe","1","168.00","1 order"
"0ecaca6e","1","439.93","1 order"
"0eccb446","1","168.00","1 order"
"0ecef396","1","25.39","1 order"
"0ecfda7e","1","96.22","1 order"
"0ed21fa0","1","1147.95","1 order"
"0ed37035","1","150.41","1 order"
"0edda974","1","480.00","1 order"
"0edeb9f3","1","480.00","1 order"
"0edef258","1","24.00","1 order"
"0ee105e8","1","22.78","1 order"
"0ee552c6","1","168.00","1 order"
"0ee94781","1","168.00","1 order"
"0eebe603","1","24.30","1 order"
"0eec4e83","2","913.56","2-3 orders"
"0eed8c24","1","148.01","1 order"
"0eee6201","1","144.54","1 order"
"0ef26733","1","168.00","1 order"
"0ef38994","1","480.00","1 order"
"0ef51018","1","153.34","1 order"
"0ef65024","1","289.58","1 order"
"0efad5d2","1","22.10","1 order"
"0efcfa5e","1","168.00","1 order"
"0eff738b","1","150.75","1 order"
"0f01e4c5","1","167.98","1 order"
"0f02c6bb","1","168.00","1 order"
"0f0469b5","1","91.02","1 order"
"0f05fea6","1","23.36","1 order"
"0f0620f9","1","1040.62","1 order"
"0f11b5d2","1","480.00","1 order"
"0f185cb4","1","141.64","1 order"
"0f1cc2c6","1","168.00","1 order"
"0f1cd269","1","142.02","1 order"
"0f1d7f8c","1","22.92","1 order"
"0f1e63d9","1","168.00","1 order"
"0f202fa4","1","452.95","1 order"
"0f20b7f0","1","168.00","1 order"
"0f218ae4","1","57.55","1 order"
"0f2bf4c6","1","24.30","1 order"
"0f315289","1","168.00","1 order"
"0f3216d7","1","168.00","1 order"
"0f3332bf","1","49.98","1 order"
"0f357c74","1","22.10","1 order"
"0f375bcc","1","502.89","1 order"
"0f394186","1","148.05","1 order"
"0f3d7c2c","1","480.00","1 order"
"0f40572d","1","480.00","1 order"
"0f42ebaf","1","62.38","1 order"
"0f47e4f0","2","48.00","2-3 orders"
"0f48dd04","1","168.00","1 order"
"0f49d0a4","1","168.00","1 order"
"0f4aa006","1","480.00","1 order"
"0f4b5d27","1","1103.07","1 order"
"0f4fd95f","1","134.40","1 order"
"0f53173f","1","23.24","1 order"
"0f554c88","1","168.00","1 order"
"0f576e17","1","162.04","1 order"
"0f5a5f08","1","175.74","1 order"
"0f635b4a","1","14.37","1 order"
"0f6aeb98","1","448.19","1 order"
"0f6bf5e3","1","150.44","1 order"
"0f7782c4","1","168.00","1 order"
"0f786f59","1","168.00","1 order"
"0f7a8e4d","2","1895.68","2-3 orders"
"0f7dcb7e","1","171.65","1 order"
"0f802741","1","1198.00","1 order"
"0f8388ab","1","142.80","1 order"
"0f83d670","1","480.00","1 order"
"0f8a1546","1","480.00","1 order"
"0f8a4776","1","21.66","1 order"
"0f8b8157","1","480.00","1 order"
"0f8bed21","1","168.00","1 order"
"0f925f13","1","302.98","1 order"
"0f92c46c","1","168.00","1 order"
"0f94f1ca","1","184.90","1 order"
"0f96b6f1","1","24.00","1 order"
"0f973e24","1","1640.14","1 order"
"0f9814d2","1","168.00","1 order"
"0f9847a9","1","175.22","1 order"
"0f9e7f9c","1","24.30","1 order"
"0fa227b0","1","49.98","1 order"
"0fa2ab97","2","958.48","2-3 orders"
"0faa3785","1","24.00","1 order"
"0fad7bb4","1","24.00","1 order"
"0fb6f6ac","1","408.30","1 order"
"0fbfd615","1","28.56","1 order"
"0fc1e732","1","24.00","1 order"
"0fc3d415","1","23.46","1 order"
"0fc5ee52","1","169.42","1 order"
"0fce386a","1","480.00","1 order"
"0fcf22c6","1","371.00","1 order"
"0fd08940","1","168.00","1 order"
"0fd40172","1","168.00","1 order"
"0fd6fc3b","1","50.02","1 order"
"0fdff93f","1","448.78","1 order"
"0fe63cec","1","1018.30","1 order"
"0fe99222","1","164.69","1 order"
"0feb9f01","1","58.51","1 order"
"0fed1866","1","149.90","1 order"
"0ff238ce","1","156.58","1 order"
"0ff94cb4","2","820.08","2-3 orders"
"0ffb735a","1","1114.96","1 order"
"0ffc3aff","1","139.56","1 order"
"1,04E+84","1","160.34","1 order"
"1,13E+129","1","168.00","1 order"
"1,17E+69","1","24.00","1 order"
"1,21E+10","1","168.00","1 order"
"1,33E+84","1","168.00","1 order"
"1,35E+54","1","168.86","1 order"
"1,69E+62","1","184.90","1 order"
"1,76E+08","1","168.00","1 order"
"1,77E+91","1","24.00","1 order"
"1,84E+99","1","150.02","1 order"
"1,93E+07","2","99.96","2-3 orders"
"1001a4c1","1","168.00","1 order"
"1008f571","1","480.00","1 order"
"10129c23","1","798.00","1 order"
"1016d816","1","480.00","1 order"
"1017bc2a","1","1800.00","1 order"
"10184c30","1","152.04","1 order"
"1019bd1b","1","49.98","1 order"
"1019dc1d","1","1220.01","1 order"
"101a30f2","1","1058.54","1 order"
"101b6479","1","24.00","1 order"
"102187a1","1","168.00","1 order"
"10264b1f","1","177.28","1 order"
"10275678","1","23.18","1 order"
"1035eb18","1","470.18","1 order"
"10389c15","1","49.98","1 order"
"103945c2","1","389.56","1 order"
"103bcb97","1","24.34","1 order"
"103ef63b","2","3600.00","2-3 orders"
"1040e620","1","59.52","1 order"
"104eeef4","2","3405.70","2-3 orders"
"105068a9","1","480.00","1 order"
"1052d165","1","168.00","1 order"
"10547f99","1","171.64","1 order"
"10577cf0","1","21.46","1 order"
"1057a5c8","1","168.00","1 order"
"105b2b76","1","151.20","1 order"
"10668a10","1","168.00","1 order"
"1066e8a9","1","421.14","1 order"
"1067852","2","48.00","2-3 orders"
"10730817","1","445.51","1 order"
"10738de3","1","976.43","1 order"
"1073b27f","1","24.31","1 order"
"10740332","2","336.00","2-3 orders"
"1079aa92","2","336.00","2-3 orders"
"107de3f5","1","24.00","1 order"
"10815d47","1","168.00","1 order"
"10818242","1","19.47","1 order"
"1084a90a","1","168.00","1 order"
"1086d142","2","298.84","2-3 orders"
"108ab82f","1","312.00","1 order"
"108da69c","1","439.93","1 order"
"108ec7e4","1","480.00","1 order"
"10914725","1","168.00","1 order"
"10951855","1","168.00","1 order"
"1095fedc","1","480.00","1 order"
"10981fcc","2","2396.00","2-3 orders"
"1099777","1","378.68","1 order"
"109e4be9","1","22.23","1 order"
"109e691a","1","445.51","1 order"
"10a1585e","2","651.60","2-3 orders"
"10a8e138","1","179.22","1 order"
"10ae0891","1","168.00","1 order"
"10aef05e","1","164.98","1 order"
"10af9ca2","1","168.00","1 order"
"10b13b88","1","341.30","1 order"
"10b283cb","1","318.02","1 order"
"10b3e2ad","1","1800.00","1 order"
"10b684d6","1","1800.00","1 order"
"10b8a636","1","368.61","1 order"
"10b92d27","1","17.41","1 order"
"10bb7209","1","168.00","1 order"
"10bc0a2e","1","99.09","1 order"
"10ce70d7","1","150.00","1 order"
"10cf79b3","1","1095.76","1 order"
